"","cost","effect","strategy"
"4243",15781.9449086674,-1.12040080224124,"B"
"4244",38522.0165946521,-0.573223322500572,"B"
"4245",36101.3150308281,0.999225639511537,"B"
"4246",20763.0468881689,-0.0438578119818657,"B"
"4247",28745.0084346347,0.193843849896592,"B"
"4248",48051.8760508858,-1.39482996592453,"B"
"4249",48546.2344018742,-0.176077154736662,"B"
"4250",47494.2079512402,-0.771006670776276,"B"
"4251",14554.8306172714,0.0494194261896953,"B"
"4252",40750.7297233678,-0.339627612406124,"B"
"4253",7293.24205312878,-0.0287162534460581,"B"
"4254",43990.3127145953,0.554956112105978,"B"
"4255",10850.9096782655,-0.935307124535492,"B"
"4256",22215.5777970329,-0.82011220885352,"B"
"4257",15952.9165131971,0.0196387748946552,"B"
"4258",7966.70434065163,1.43714956981922,"B"
"4259",4691.55923929065,0.101794564397858,"B"
"4260",1018.65101605654,-1.01158716765216,"B"
"4261",7696.05452660471,-2.34237246803499,"B"
"4262",9526.42993070185,-0.290861068327505,"B"
"4263",12736.7591951042,1.0714869804219,"B"
"4264",8497.6609563455,-0.538670273566504,"B"
"4265",23198.6023718491,-0.578836831952003,"B"
"4266",11060.9084367752,1.24097656064179,"B"
"4267",7897.53126446158,-0.627330745006728,"B"
"4268",42420.4145558178,1.34898541519934,"B"
"4269",41049.3488539942,0.37760144172308,"B"
"4270",7894.88176815212,0.192702145820495,"B"
"4271",49184.9506972358,-1.28772896194814,"B"
"4272",29862.8482036293,-0.0334367417580698,"B"
"4273",8407.59363491088,0.779581318762585,"B"
"4274",9527.28941338137,0.597457361341186,"B"
"4275",34365.3746531345,1.09342616126498,"B"
"4276",16052.9194399714,-0.81615719858359,"B"
"4277",16240.6574119814,-1.86305588154753,"B"
"4278",47345.301497262,0.143923149327003,"B"
"4279",29445.4366201535,-0.481854705062814,"B"
"4280",11372.1448695287,0.843761427831071,"B"
"4281",12595.6961186603,-0.581260643062945,"B"
"4282",33400.676434394,-0.0414418900719457,"B"
"4283",6150.94091044739,-1.43376264795145,"B"
"4284",28542.3384280875,0.657560126425685,"B"
"4285",29822.5215752609,-1.7890467943798,"B"
"4286",1382.85714201629,-0.842160823775396,"B"
"4287",3353.35764102638,-0.534853173301485,"B"
"4288",13834.3511032872,-1.49259366367204,"B"
"4289",48029.3564382009,1.8667530833248,"B"
"4290",31922.7452389896,-0.590876822641831,"B"
"4291",20602.0375248045,-1.24205978828109,"B"
"4292",24104.2376495898,-0.60397845539695,"B"
"4293",40547.3989085294,-0.45728073235041,"B"
"4294",28304.9147576094,1.11471905954732,"B"
"4295",42148.4146034345,-0.272279381301018,"B"
"4296",16729.1004210711,0.236547685893879,"B"
"4297",33934.7254252061,0.757990874581409,"B"
"4298",44868.2767455466,0.468257038544976,"B"
"4299",6401.32622793317,-0.0996796288264828,"B"
"4300",28589.1431965865,-1.97594776218135,"B"
"4301",7736.53786163777,-0.914850794392289,"B"
"4302",40532.4403312989,-0.0333545431366871,"B"
"4303",22016.2176294252,1.18594079977469,"B"
"4304",10236.4767109975,-0.186044516084724,"B"
"4305",30235.8503802679,-0.26984982267713,"B"
"4306",39415.3847009875,-0.272698371983519,"B"
"4307",36809.8416482098,-0.16586005437397,"B"
"4308",32721.26885131,0.00258629823093326,"B"
"4309",24180.4004530422,0.621991382072907,"B"
"4310",48433.1663465127,-0.497531842711556,"B"
"4311",1969.96908634901,-1.32066294061027,"B"
"4312",29120.6483612768,1.55438506257411,"B"
"4313",24213.4146508761,0.531056858344426,"B"
"4314",22141.7387248948,-1.46958975188499,"B"
"4315",4772.93672738597,0.930898540427024,"B"
"4316",2775.35469504073,0.825322180590599,"B"
"4317",13152.649870608,0.444362259973426,"B"
"4318",42222.153977491,-0.415883548278971,"B"
"4319",14364.5991687663,-0.755929418829882,"B"
"4320",5157.84899471328,0.300621425521777,"B"
"4321",22468.9242313616,0.496601781148795,"B"
"4322",19983.1619625911,-1.18693396442483,"B"
"4323",37089.3454644829,0.819366951319953,"B"
"4324",39473.4440837055,-1.07873799529494,"B"
"4325",41482.9969056882,1.50722573962698,"B"
"4326",22271.4688861743,-1.84316161629321,"B"
"4327",37296.5471353382,0.301025669197465,"B"
"4328",38874.2302544415,1.25255789774182,"B"
"4329",40159.7773190588,0.913818455016765,"B"
"4330",35397.157270927,1.78076636581015,"B"
"4331",33917.1966654249,1.03615782543658,"B"
"4332",13533.5222468711,0.00137686101874755,"B"
"4333",41576.5797020867,-1.64599156611918,"B"
"4334",47245.0933419168,-0.0011165261119454,"B"
"4335",11010.0720194168,0.0879382070268799,"B"
"4336",9420.25573458523,-1.39114909279909,"B"
"4337",37670.9635835141,-1.31294962041601,"B"
"4338",22353.3102078363,-0.970016369303916,"B"
"4339",41121.5798580088,0.0868599399545982,"B"
"4340",44800.4676261917,-1.74952258157249,"B"
"4341",49060.3022743016,1.48244725570596,"B"
"4342",37368.5057507828,0.616788287086195,"B"
"4343",25664.4785637036,1.10785170892167,"B"
"4344",33974.9182458036,-0.873557342782528,"B"
"4345",6867.15636402369,0.832716899068691,"B"
"4346",13742.4262939021,1.0275720206531,"B"
"4347",24409.3600893393,1.81083848240851,"B"
"4348",46746.211592108,-0.277899163047332,"B"
"4349",13331.9562417455,1.47218430690104,"B"
"4350",22984.2855827883,-1.11784796824938,"B"
"4351",42078.5306254402,0.327519738275819,"B"
"4352",2447.53650622442,-1.45408348131958,"B"
"4353",47503.2867398113,-0.389134620229686,"B"
"4354",5617.98721319064,-0.659060733854236,"B"
"4355",18911.6699504666,1.37831939595053,"B"
"4356",35256.1910054646,0.749777756127291,"B"
"4357",6592.95649966225,-0.191633106082158,"B"
"4358",34097.5781553425,1.60338460941821,"B"
"4359",33283.7909460068,0.451379781279129,"B"
"4360",49983.676255215,0.621449221864539,"B"
"4361",30548.4671611339,-1.46817721319693,"B"
"4362",3767.77342753485,0.739929163499659,"B"
"4363",20973.98590995,1.8054376415374,"B"
"4364",32754.9358713441,-0.865775265726811,"B"
"4365",39891.1591153592,0.677903980494941,"B"
"4366",1617.5924683921,-0.412277292567828,"B"
"4367",26982.9619210213,-0.254338739301027,"B"
"4368",11928.3519336022,-1.21394568150323,"B"
"4369",9710.45334590599,-0.759846847262642,"B"
"4370",12934.3075794168,-0.301225483711619,"B"
"4371",26029.5014828444,1.06405712462693,"B"
"4372",16899.3168277666,0.68687227675932,"B"
"4373",7509.15082171559,-0.890129711771819,"B"
"4374",28568.0217784829,2.11188222189481,"B"
"4375",46054.531109985,-0.181595853609558,"B"
"4376",13839.9658724666,-1.44402129621409,"B"
"4377",28605.6610872038,-0.622467604928692,"B"
"4378",29990.5188963749,0.120207991225457,"B"
"4379",35711.4351703785,-0.71099804169691,"B"
"4380",8825.89212851599,0.411270536661436,"B"
"4381",23681.2083632685,0.415816756036508,"B"
"4382",13770.8478723653,-0.498916034790882,"B"
"4383",28278.5904710181,-1.65558800337115,"B"
"4384",39217.2692576423,2.12431142655513,"B"
"4385",40650.4862592556,-0.412024340037376,"B"
"4386",29494.5130008273,0.566279057601621,"B"
"4387",11892.573046498,1.35243979321246,"B"
"4388",4044.8147803545,-0.220065929075406,"B"
"4389",7261.42672356218,-1.24687599300984,"B"
"4390",10550.9924935177,0.359179213416553,"B"
"4391",44378.7330179475,-1.01897683501845,"B"
"4392",20658.5022853687,-0.511040735494908,"B"
"4393",33988.3516542614,-1.31036540952825,"B"
"4394",36215.89706745,-1.77799948090687,"B"
"4395",41905.6038954295,-1.25519131063149,"B"
"4396",37261.7761720903,-1.93168352664654,"B"
"4397",42080.0843741745,-0.857859905998249,"B"
"4398",18645.5346876755,2.68907161039516,"B"
"4399",49566.3201902062,-1.02434611453389,"B"
"4400",36856.4036791213,-1.89699524822475,"B"
"4401",34096.9471028075,0.00454464342281001,"B"
"4402",29243.9781362191,-2.19759560160472,"B"
"4403",19109.9153016694,1.26604298329124,"B"
"4404",41045.8103055134,-0.455709019631833,"B"
"4405",3291.71331832185,1.04149171107513,"B"
"4406",27637.3850763775,-1.3014827684531,"B"
"4407",13355.719181709,-0.287720730261999,"B"
"4408",36372.0249035396,0.364794141787935,"B"
"4409",45670.7586767152,-0.362515722438441,"B"
"4410",9132.36192427576,-0.0755992726185897,"B"
"4411",11971.4124477468,-0.979571401686091,"B"
"4412",40460.4999232106,-0.30417446645974,"B"
"4413",8549.73094537854,-0.269026226894535,"B"
"4414",27683.315332979,-0.00911675267291902,"B"
"4415",32808.371540159,0.238401972568287,"B"
"4416",14136.5368384868,0.265740867825266,"B"
"4417",29497.2389587201,0.178777852291699,"B"
"4418",28562.7323784865,1.09928297667961,"B"
"4419",30830.5364917032,-0.62640065056146,"B"
"4420",20918.8522771001,0.347981218032922,"B"
"4421",46736.0560549423,-1.4964183782832,"B"
"4422",10755.9315627441,-1.28195571844405,"B"
"4423",16637.6505163498,-0.142019913884866,"B"
"4424",9176.27090821043,1.026545755612,"B"
"4425",22054.5478863642,-0.605607421126806,"B"
"4426",9572.92962120846,0.724300749042352,"B"
"4427",15109.8181842826,1.27808744630099,"B"
"4428",16414.3656962551,0.216528820314065,"B"
"4429",5596.0783851333,-2.12984194056867,"B"
"4430",3385.93511842191,-0.0180720542244507,"B"
"4431",7577.06648437306,-0.331782322242766,"B"
"4432",42205.5020229891,1.11900784090563,"B"
"4433",32614.8612075485,0.396701444979667,"B"
"4434",24276.2511712499,-0.418084652824214,"B"
"4435",36725.5943478085,-0.509513215032905,"B"
"4436",39764.527452644,-1.51971138600662,"B"
"4437",43893.7628408894,-0.0494464190495194,"B"
"4438",29479.4962741435,-0.63193975846258,"B"
"4439",35343.9777973108,0.669487954244818,"B"
"4440",341.121293604374,0.466806482167418,"B"
"4441",25842.0452475548,-0.318106144648176,"B"
"4442",13554.2855481617,0.110752600467895,"B"
"4443",34079.5406955294,0.168149147229723,"B"
"4444",24608.0040931702,0.506194218489341,"B"
"4445",32940.626423806,-0.426040184546153,"B"
"4446",41921.8733324669,1.16793817918847,"B"
"4447",35596.03409376,-1.79001721208994,"B"
"4448",24019.3020901643,0.00214979079416913,"B"
"4449",12624.6643601917,-1.53106503820317,"B"
"4450",33119.1709265113,-1.0196465390216,"B"
"4451",41872.6618518122,-1.68405162264597,"B"
"4452",25730.9439242817,-0.319032049124749,"B"
"4453",39621.0254170001,0.22502495614934,"B"
"4454",32731.933274772,-1.18360012331962,"B"
"4455",45260.8651714399,-0.603662554220769,"B"
"4456",403.413211461157,-1.07718113396295,"B"
"4457",45910.4205714539,-0.179490696667159,"B"
"4458",5208.59563257545,0.169738896253241,"B"
"4459",9435.67773792893,0.40506279401826,"B"
"4460",23268.1198860519,0.257159564477987,"B"
"4461",4624.59059199318,0.926613984356792,"B"
"4462",11728.2993160188,-1.41792267402462,"B"
"4463",13632.3281447403,-2.48633041654612,"B"
"4464",43169.576569926,1.58349205371564,"B"
"4465",36184.4661645591,1.06251751837884,"B"
"4466",15420.8582942374,0.857947997453178,"B"
"4467",14676.1671174318,-1.27272219362532,"B"
"4468",16061.4000284113,-0.239969108858286,"B"
"4469",22390.644531697,-1.03463954107873,"B"
"4470",43428.4523129463,-0.10565109016753,"B"
"4471",8350.07323184982,-0.959011331315205,"B"
"4472",8203.79211800173,-0.851803797658401,"B"
"4473",32182.5404535048,1.17756096854561,"B"
"4474",30890.0034171529,-0.389026968053689,"B"
"4475",3196.78887026384,-0.75917066458782,"B"
"4476",49438.1775613874,0.104710224673321,"B"
"4477",11573.5815837979,0.060108802634439,"B"
"4478",34664.2387565225,-0.48255315300774,"B"
"4479",48911.8661498651,0.238040022398385,"B"
"4480",35430.2640771493,0.284487727215659,"B"
"4481",21295.7674288191,0.679166844424743,"B"
"4482",18394.3978976458,1.86444624765781,"B"
"4483",29812.7640853636,0.547100689377344,"B"
"4484",37785.7301849872,-0.783240079386864,"B"
"4485",2921.29543377087,-0.522074526213298,"B"
"4486",32096.9270542264,0.0960958994487782,"B"
"4487",32825.4840802401,-0.530583158105639,"B"
"4488",2343.95924489945,-0.161628960627065,"B"
"4489",27973.5769494437,0.178674984842504,"B"
"4490",22854.135511443,-0.355348330470688,"B"
"4491",41254.1090860032,-0.729900088026739,"B"
"4492",45825.9063307196,1.16641490936793,"B"
"4493",4219.51885800809,1.81426614556388,"B"
"4494",16893.8304530457,0.98331263930928,"B"
"4495",3614.44043228403,0.479427269946524,"B"
"4496",8045.17938522622,0.215136331537182,"B"
"4497",28661.1962714233,-0.559415529433502,"B"
"4498",49970.549531281,-0.520449162538433,"B"
"4499",7605.98974302411,-1.30763149610538,"B"
"4500",49581.3281624578,-1.2401110424026,"B"
"4501",48707.8601494431,0.846359548400147,"B"
"4502",5894.00520548224,1.27297355928796,"B"
"4503",49326.7986923456,0.0720654502560922,"B"
"4504",41765.8313876018,0.885322530412235,"B"
"4505",44622.9413151741,-0.0251947512690985,"B"
"4506",47927.8825339861,-0.198264126219564,"B"
"4507",43723.760265857,0.838202520914691,"B"
"4508",13929.9829024822,-0.612324119357786,"B"
"4509",21058.8864400052,1.7089317940636,"B"
"4510",38592.9033276625,0.633396242385545,"B"
"4511",16128.6280257627,0.723266832849018,"B"
"4512",38434.5205267891,1.28659623195284,"B"
"4513",23389.2724383622,-1.76179923311937,"B"
"4514",42464.1987890936,0.70720524521483,"B"
"4515",43450.1946321689,-1.09739560110769,"B"
"4516",4713.23364181444,1.98564242503775,"B"
"4517",25685.7437663712,-1.18167703649867,"B"
"4518",35380.0908196718,1.42950389800944,"B"
"4519",34486.1576450057,1.95688718793062,"B"
"4520",13530.241639819,0.308610022136749,"B"
"4521",33342.0430193655,1.11400690612201,"B"
"4522",11408.7861031294,-1.00770290044956,"B"
"4523",43798.8473568112,0.590428319586676,"B"
"4524",1780.04237823188,-0.215838709237101,"B"
"4525",24815.4190252535,-1.11729976085521,"B"
"4526",29144.3572728895,-1.88400331169748,"B"
"4527",23434.4663098454,-1.1858025553138,"B"
"4528",46423.6855390482,-2.61742674148905,"B"
"4529",29578.3047098666,1.72868785927933,"B"
"4530",25973.7623506226,-0.0121836420904687,"B"
"4531",28438.2140613161,1.60157965174134,"B"
"4532",3617.05076647922,0.406488558336919,"B"
"4533",1308.03462816402,1.37689043767533,"B"
"4534",47952.0301101729,-0.250000141416587,"B"
"4535",27111.9381999597,-1.00361230022549,"B"
"4536",18091.6360230185,-2.43242976369549,"B"
"4537",6566.94986391813,-0.369278406966037,"B"
"4538",2254.86365379766,-0.89413721540867,"B"
"4539",24284.4202904962,1.30086109583917,"B"
"4540",17799.4978264906,-0.607964813628497,"B"
"4541",22998.5693586059,0.443060224954111,"B"
"4542",9725.33529857174,-0.377089910415419,"B"
"4543",35262.368991971,0.145579118756836,"B"
"4544",10768.4483169578,1.39488433692081,"B"
"4545",2728.9705700241,0.14260859231595,"B"
"4546",21689.3742443062,-1.10505914243783,"B"
"4547",32552.8807588853,0.457974824258734,"B"
"4548",23001.9989539869,1.97048126268229,"B"
"4549",46732.1623233147,0.651439303131505,"B"
"4550",20407.4471374042,1.52642855641154,"B"
"4551",11905.2603375167,-1.3605825175648,"B"
"4552",43929.2980707251,-0.644063704737665,"B"
"4553",21594.282402657,-0.402508119812669,"B"
"4554",5803.37818246335,0.518335164070965,"B"
"4555",17690.8967085183,-0.620682607568806,"B"
"4556",34412.3043469153,-0.194060194035339,"B"
"4557",37507.3273433372,0.871405222888249,"B"
"4558",39212.0939330198,-1.02309715901012,"B"
"4559",44348.7904383801,-2.24609391737914,"B"
"4560",34447.0342504792,0.911946039240588,"B"
"4561",47953.4299694933,0.739081938213144,"B"
"4562",19858.4155412391,-1.17458509372008,"B"
"4563",2142.91432639584,0.144131212714899,"B"
"4564",31484.0388484299,0.105781110606426,"B"
"4565",29791.2601730786,-0.586748918400151,"B"
"4566",19339.1609354876,0.565772873795588,"B"
"4567",25758.8540902361,-0.437283216076401,"B"
"4568",29284.3314004131,0.322065186360468,"B"
"4569",32799.466047436,1.82078411116589,"B"
"4570",38245.0343808159,-1.29090009199284,"B"
"4571",8495.29304541647,-0.50223982665589,"B"
"4572",16075.0391427428,1.47970600055969,"B"
"4573",15031.5175997093,0.082523008451959,"B"
"4574",4838.40111410245,-2.68228227217106,"B"
"4575",18817.2075082548,2.72692379139194,"B"
"4576",4804.79841353372,0.0140701047631437,"B"
"4577",36841.9262347743,0.37959530282929,"B"
"4578",17417.1444028616,-0.35743021547,"B"
"4579",33270.4113330692,0.584579010115562,"B"
"4580",28926.207695622,-1.16194949626603,"B"
"4581",19666.4854884148,-0.821890396159663,"B"
"4582",6576.78366405889,1.58494352352079,"B"
"4583",4406.01356094703,0.397843248839147,"B"
"4584",34693.0993371643,-0.531142292767252,"B"
"4585",3846.41900891438,1.06532658961549,"B"
"4586",35043.0668680929,-0.227182060833398,"B"
"4587",48967.4917655066,1.02031463837877,"B"
"4588",12332.7975161374,0.524348335218505,"B"
"4589",29253.5463930108,0.87033506147119,"B"
"4590",21867.0542351902,1.38740892435499,"B"
"4591",5846.226378344,1.7240047941406,"B"
"4592",6913.08944951743,-0.347384558538794,"B"
"4593",16760.0272106938,0.282484285969409,"B"
"4594",18273.866805248,0.423095825537156,"B"
"4595",1740.817213431,0.413429023130297,"B"
"4596",29085.6312843971,-0.863536832560613,"B"
"4597",327.266671229154,-1.39825780722574,"B"
"4598",22851.2405068614,0.42344345628586,"B"
"4599",491.576513741165,-0.620373162266344,"B"
"4600",49092.8439423442,0.148705597010374,"B"
"4601",23087.7627967857,0.770180439596453,"B"
"4602",30170.0004260056,0.736956045724257,"B"
"4603",31087.7398122102,-0.168767251888219,"B"
"4604",40359.3480936252,-0.606701211293911,"B"
"4605",45450.0177060254,-0.551684969837858,"B"
"4606",25003.9852573536,-1.64819490392672,"B"
"4607",40780.6171220727,0.0252808811875237,"B"
"4608",37965.6482837163,0.959420684475803,"B"
"4609",3401.86746325344,-0.19872539118033,"B"
"4610",19240.7798371278,-0.116890547938846,"B"
"4611",16970.4450527206,-0.717209709390183,"B"
"4612",5170.38125544786,-1.46616008289137,"B"
"4613",30827.5367016904,0.0294033901951638,"B"
"4614",23465.7483408228,-0.356647341764289,"B"
"4615",29888.3384792134,0.96783727237951,"B"
"4616",35520.3917017207,0.0718555828636134,"B"
"4617",41937.8212187439,1.06125272728724,"B"
"4618",13104.1909800842,0.0614770971186115,"B"
"4619",33941.6188071482,0.287934575319514,"B"
"4620",21844.2227225751,0.199339958947316,"B"
"4621",19636.2542221323,-1.44764696733238,"B"
"4622",3763.27025005594,0.532134293222347,"B"
"4623",18234.7832480446,-0.597965505315181,"B"
"4624",11111.0109952278,0.202289953586316,"B"
"4625",15700.0627485104,-0.402863320185925,"B"
"4626",28920.6179673783,-1.0899520680744,"B"
"4627",9837.12523011491,-2.47869769440456,"B"
"4628",9796.98245646432,0.426429991074187,"B"
"4629",48699.7289699502,0.00980271900433099,"B"
"4630",38685.0900365971,0.600264758544885,"B"
"4631",36819.7921779938,1.64319666184343,"B"
"4632",34323.8969217055,-0.792759131291455,"B"
"4633",25649.0407045931,-0.644669725581627,"B"
"4634",26704.7568690032,0.820900776941547,"B"
"4635",38162.7875263803,0.446775299952149,"B"
"4636",30275.9450045414,0.929036110205394,"B"
"4637",99.3276131339371,-0.964854551148746,"B"
"4638",44412.4577334151,0.00995132036944194,"B"
"4639",43897.1434021369,-1.9139638808904,"B"
"4640",42973.2054122724,0.675042834650845,"B"
"4641",2217.15584630147,0.109957032624998,"B"
"4642",17718.3350780979,-0.674172582147895,"B"
"4643",33604.5193485916,-0.0100013131120111,"B"
"4644",32894.5623943582,0.632844475506954,"B"
"4645",167.240377049893,-1.83461363203164,"B"
"4646",2451.73285948113,-0.542137766606984,"B"
"4647",47012.4579849653,-0.881552707684806,"B"
"4648",34647.2235163674,0.143772655178153,"B"
"4649",35943.8014449552,-0.265255494940351,"B"
"4650",22949.091962073,0.963198967693362,"B"
"4651",47174.9036107212,-0.360362522691667,"B"
"4652",12674.4788722135,0.977447824014873,"B"
"4653",35593.9219123684,-0.0521271399887411,"B"
"4654",23975.2610097639,-1.16977519837796,"B"
"4655",26634.6085234545,0.301900761482807,"B"
"4656",49856.9636954926,-0.636085849151513,"B"
"4657",5466.05328563601,-0.643893264301043,"B"
"4658",13300.1474430785,0.757839986694823,"B"
"4659",15325.5740879104,-0.0695287104567974,"B"
"4660",18346.7940543778,0.0947093453076625,"B"
"4661",24082.1319748648,1.98041944979837,"B"
"4662",36038.8655099086,-0.850672286366294,"B"
"4663",46943.2623358443,1.66026575330963,"B"
"4664",20204.2792458087,0.0835237300380555,"B"
"4665",4387.41478137672,-0.684706655341433,"B"
"4666",38.8241373002529,-1.16993344292623,"B"
"4667",30093.234591186,0.00348927261228039,"B"
"4668",46796.604397241,-0.675636083450245,"B"
"4669",32501.9452837296,1.33630875097923,"B"
"4670",10456.7045927979,0.616681862774298,"B"
"4671",47659.4682666473,0.0543109977694063,"B"
"4672",9438.95191885531,0.136745062013011,"B"
"4673",43834.7084447742,2.73906435770015,"B"
"4674",31160.3856505826,-0.913714865904038,"B"
"4675",20056.4877479337,-0.929934379604457,"B"
"4676",10757.2598499246,0.00761811043193614,"B"
"4677",46227.0925752819,0.328051528222247,"B"
"4678",7952.72359391674,0.310843378997324,"B"
"4679",25527.8603523038,-1.12993995945169,"B"
"4680",13560.8459473588,1.51062626567936,"B"
"4681",44866.2776732817,1.146337313616,"B"
"4682",49381.0379994102,-1.43289325257763,"B"
"4683",14395.6442479976,-1.69330623248527,"B"
"4684",27560.2391455323,-0.995298610779379,"B"
"4685",27562.0353058912,-1.1066020465262,"B"
"4686",22929.845075123,-1.00940770721832,"B"
"4687",13935.2831058204,0.0669915021642906,"B"
"4688",46589.027706068,-0.285831647793388,"B"
"4689",27230.1079472527,-1.1037683444516,"B"
"4690",44069.5901634172,-1.62829092054403,"B"
"4691",3028.97017681971,-0.504329726995449,"B"
"4692",39742.3410089687,-1.11047529352669,"B"
"4693",2838.68509577587,-0.480323792566391,"B"
"4694",46498.56738979,0.640995080246219,"B"
"4695",8365.99490139633,-0.393835918207823,"B"
"4696",15121.6553989798,-1.55984040730647,"B"
"4697",19719.744566828,-1.36563033510022,"B"
"4698",2401.2092850171,0.829208654749844,"B"
"4699",38830.0856342539,0.335364606177057,"B"
"4700",28548.8905734383,-0.017632522628494,"B"
"4701",22514.3444957212,-1.24670625307099,"B"
"4702",19626.1691744439,1.2025794661953,"B"
"4703",16760.1998895407,1.47423164549648,"B"
"4704",29999.0975297987,-0.0366565108125487,"B"
"4705",49800.4488297738,0.489943806651805,"B"
"4706",13115.4174217954,-2.52618080289428,"B"
"4707",43366.0360984504,-1.32859284886582,"B"
"4708",12155.1117859781,-1.23988888025071,"B"
"4709",23864.7180260159,-1.7611119531772,"B"
"4710",47467.9561564699,1.76496392842379,"B"
"4711",15887.7919893712,0.759906721802542,"B"
"4712",16351.8879911862,1.56450166853394,"B"
"4713",24279.7725601122,0.556583001751472,"B"
"4714",48011.6349179298,1.97113845831679,"B"
"4715",30587.5920108519,0.417517899795036,"B"
"4716",47259.0826684609,0.801787136990508,"B"
"4717",291.91569192335,-0.00127865668648943,"B"
"4718",22356.2275758013,-0.0512701213778071,"B"
"4719",45852.6443457231,-0.399401247582369,"B"
"4720",29198.4578361735,-0.0906426611538723,"B"
"4721",46355.0167158246,-0.0910019289732549,"B"
"4722",38339.5622484386,-0.745408911465248,"B"
"4723",23590.5274632387,0.581762051570762,"B"
"4724",21102.8847959824,1.11674574104043,"B"
"4725",49609.6065966412,1.15471954537321,"B"
"4726",32919.0188320354,0.726734123124964,"B"
"4727",259.47653921321,1.31346554675411,"B"
"4728",5326.42969628796,1.74643309666387,"B"
"4729",35987.5122201629,-0.440860161211946,"B"
"4730",34135.6924269348,1.26032911409192,"B"
"4731",48553.8922832347,-0.197622953542078,"B"
"4732",34978.062461596,1.06341279880712,"B"
"4733",24214.3334937282,0.196296864808787,"B"
"4734",11729.3941439129,0.733634936802146,"B"
"4735",2049.63702708483,-0.164349434550056,"B"
"4736",44658.1403841265,-1.69670714643447,"B"
"4737",33543.4932843782,-0.763411757873612,"B"
"4738",40897.3332145251,-2.20987745550872,"B"
"4739",42324.3505414575,1.14095677261307,"B"
"4740",20547.9535041377,-0.55125430678308,"B"
"4741",33271.9262340106,-0.994115435623692,"B"
"4742",26491.1473612301,1.68143495970848,"B"
"4743",15639.9370520376,-0.629976228770741,"B"
"4744",37896.9615325332,1.91883314079138,"B"
"4745",13140.5603140593,0.455260773209834,"B"
"4746",2967.18826284632,-0.398610327235546,"B"
"4747",27674.2472080514,-0.162014913339614,"B"
"4748",15019.9765339494,0.482061200963705,"B"
"4749",1033.25825184584,-1.63099398382344,"B"
"4750",34403.7944916636,-0.416449135595595,"B"
"4751",15655.3062843159,0.260561592510143,"B"
"4752",16409.2199061997,0.973841176612555,"B"
"4753",7759.73728159443,0.432715773122017,"B"
"4754",37341.6185146198,-1.23826224348415,"B"
"4755",28653.9879161865,-1.29314383193112,"B"
"4756",31270.8250246942,2.41100873515027,"B"
"4757",34048.0164857581,-0.457311794696376,"B"
"4758",19276.0213278234,0.739289194022069,"B"
"4759",39803.6963888444,2.26742455361872,"B"
"4760",27030.8169419877,-1.13709627271595,"B"
"4761",46375.8314028382,-2.06403593227351,"B"
"4762",17540.3279950842,0.503482689768641,"B"
"4763",28871.018846985,-1.19171137238627,"B"
"4764",17192.8756404668,1.52886776088404,"B"
"4765",6386.53570786119,0.106625833474537,"B"
"4766",34627.7823671699,-0.369435499936147,"B"
"4767",44405.9710134752,-0.534556198512585,"B"
"4768",2227.78542665765,1.14043325447396,"B"
"4769",3371.54921144247,0.65571530232455,"B"
"4770",35096.7860314995,-0.303429836957336,"B"
"4771",18552.5924083777,-0.0838821032672102,"B"
"4772",38484.3153879046,1.80604652703248,"B"
"4773",3080.69917373359,0.122809377196007,"B"
"4774",22047.6876711473,-1.48524706937131,"B"
"4775",34898.4941025265,-0.336508163914687,"B"
"4776",40470.8399437368,2.75389241332111,"B"
"4777",25288.5907655582,-1.30599543796879,"B"
"4778",5654.63817911223,-0.310585965774542,"B"
"4779",35846.9043043442,-0.900283891880176,"B"
"4780",35571.349656675,1.41476365748897,"B"
"4781",30311.0040607862,0.192857309841839,"B"
"4782",26718.9123434946,-0.312755334578853,"B"
"4783",11583.3367919549,-0.647111138619675,"B"
"4784",47434.2471803539,0.786816822995677,"B"
"4785",48980.8981423266,0.411015258253066,"B"
"4786",25429.1929886676,0.139435723489547,"B"
"4787",48941.8558427133,1.90809538486601,"B"
"4788",16147.1950006671,0.352844359926788,"B"
"4789",26309.723732993,0.575514117570762,"B"
"4790",38190.3159432113,0.0852770437340428,"B"
"4791",31833.5390766151,1.05770710028976,"B"
"4792",2207.48987048864,-1.09978153941144,"B"
"4793",15642.5125198439,1.05658991145825,"B"
"4794",40476.2795544229,-1.51253474177392,"B"
"4795",14833.3998164162,2.30652918392732,"B"
"4796",17718.1474631652,-0.795099434119362,"B"
"4797",16496.3335962966,0.379849238434515,"B"
"4798",48757.6388637535,0.322777811551023,"B"
"4799",20283.1250848249,0.465962713474931,"B"
"4800",16562.3373351991,1.58358742608128,"B"
"4801",48559.044522699,2.37950800749903,"B"
"4802",14221.3996965438,-0.989644335834855,"B"
"4803",47876.7925873399,-0.0509823739123003,"B"
"4804",22870.0838866644,1.06669076653805,"B"
"4805",33086.5713302046,0.243625628610334,"B"
"4806",33004.5146169141,-1.78236569365255,"B"
"4807",1313.50635783747,-1.58883560773316,"B"
"4808",875.978148542345,-0.604171273132669,"B"
"4809",3023.92859011889,0.587901297269237,"B"
"4810",38841.3046021014,1.55766602112452,"B"
"4811",31739.5136808045,0.066197458527104,"B"
"4812",34780.0328745507,1.39184813487004,"B"
"4813",33958.1925887614,1.86306552822681,"B"
